isCall,spot,strike,divExDate,dividend,Expiration,earlyExercise,euroModel,rate,borrowRate,vol,TradingDays,AmericanPrice,AmericanDelta,AmericanVega,EuropeanPrice,EuropeanDelta,EuropeanVega
False,77.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,22.9999996184539,-0.999999999801586,0,22.3157543244816,-0.999642917707793,6.70089761456438E-09
False,78.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,21.9999996186523,-0.999999999801589,3.5527136788005E-15,21.3161114080456,-0.999642907037938,2.68138755643577E-08
False,79.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,20.9999996188507,-0.999999999801588,-3.5527136788005E-15,20.3164685062268,-0.999642867771485,1.01260713591955E-07
False,80.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,19.9999996190491,-0.999999999801591,0,19.3168256610263,-0.999642710582661,3.61132428849942E-07
False,81.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,18.9999996192475,-0.999999999801586,-3.5527136788005E-15,18.3171830445144,-0.999642129955468,1.25699966702086E-06
False,82.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,17.9999996194459,-0.999999999801591,0,17.3175412864869,-0.999640478237653,4.1588422483585E-06
False,83.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,16.9999996196444,-0.999999999801589,3.5527136788005E-15,16.3179023204646,-0.999634019240918,1.27249293377929E-05
False,84.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,15.9999996198428,-0.999999999801587,0,15.31827305859,-0.999615367538968,3.75514225900986E-05
False,85.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,14.9999996200412,-0.999999999801586,3.5527136788005E-15,14.3186726433795,-0.99955817262237,0.000103047529391276
False,86.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,13.9999996202396,-0.999999999801588,0,13.3191582381337,-0.999408767205374,0.000267285094485814
False,87.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,12.999999620438,-0.999999999801589,1.77635683940025E-15,12.3198711500247,-0.999016073543654,0.00064519330646462
False,88.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,11.9999996206364,-0.999999999801588,0,11.3211588154562,-0.998090264474953,0.00145525063787844
False,89.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,10.9999996208348,-0.999999999801589,-1.77635683940025E-15,10.3237976357903,-0.996107741451262,0.00306061627141041
False,90.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,9.99999962103323,-0.999999999801588,0,9.32932996739527,-0.991987626223902,0.00598280718892852
False,91.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,8.99999962123165,-0.999999999801588,0,8.34066395086613,-0.983829688885978,0.0108777709962897
False,92.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,7.99999962143006,-0.999999999801587,-8.88178419700125E-16,7.3627010108907,-0.969829605542375,0.0183900948582147
False,93.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,6.99999962162847,-0.999999999801588,-8.88178419700125E-16,6.40303977629571,-0.946535129785112,0.0289322769599076
False,94.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,5.99999962144275,-0.999999997238752,-4.5880256673847E-05,5.47231068061668,-0.911464790530218,0.0424100126871307
False,95.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,5.00018203885468,-0.988674259927964,0.00806222907103038,4.58401942053461,-0.861585857364088,0.058003467374605
False,96.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,4.04912482206694,-0.90058786231794,0.0437127472951939,3.75357378122993,-0.79596238556868,0.0741542806075475
False,97.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,3.20184009550163,-0.793029534479702,0.071327833480892,2.99647381198506,-0.715509967993301,0.0887804191832915
False,98.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,2.46541549618218,-0.679423701410399,0.0908086008460041,2.32622740373991,-0.623270389470997,0.0997351795098704
False,99.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,1.84402736784988,-0.563932648704062,0.101741616880598,1.75216446963417,-0.524342778146084,0.105331948560666
False,100.0,100.0,1.0,0.0,18.0,False,False,0.1,0.005,0.15,252,1.33681665919508,-0.452009843959907,0.10416690818385,1.27785682868125,-0.424876278554427,0.104786976851129
False,50.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,49.9999996130964,-0.999999999801589,-7.105427357601E-15,49.267712599143,-0.999623086922572,-1.4210854715202E-14
False,51.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,48.9999996132948,-0.99999999980159,0,48.2680895122204,-0.999623086922578,-2.8421709430404E-14
False,52.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,47.9999996134932,-0.999999999801592,1.4210854715202E-14,47.2684664252977,-0.999623086922589,7.105427357601E-15
False,53.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,46.9999996136916,-0.999999999801584,7.105427357601E-15,46.2688433383752,-0.99962308692259,-6.3948846218409E-14
False,54.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,45.9999996138901,-0.999999999801588,0,45.2692202514526,-0.999623086922592,2.1316282072803E-14
False,55.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,44.9999996140885,-0.999999999801589,0,44.26959716453,-0.999623086922597,4.9737991503207E-14
False,56.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,43.9999996142869,-0.999999999801591,0,43.2699740776074,-0.999623086922598,-7.105427357601E-15
False,57.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,42.9999996144853,-0.999999999801587,-1.4210854715202E-14,42.2703509906848,-0.999623086922588,-2.8421709430404E-14
False,58.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,41.9999996146837,-0.999999999801585,7.105427357601E-15,41.2707279037622,-0.999623086922599,-1.4210854715202E-14
False,59.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,40.9999996148821,-0.999999999801588,7.105427357601E-15,40.2711048168397,-0.999623086922596,-4.2632564145606E-14
False,60.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,39.9999996150805,-0.999999999801589,0,39.271481729917,-0.999623086922586,-7.105427357601E-15
False,61.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,38.9999996152789,-0.999999999801585,-7.105427357601E-15,38.2718586429945,-0.9996230869226,-7.105427357601E-15
False,62.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,37.9999996154774,-0.999999999801591,7.105427357601E-15,37.2722355560718,-0.999623086922592,1.4210854715202E-14
False,63.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,36.9999996156758,-0.999999999801587,0,36.2726124691492,-0.999623086922588,7.105427357601E-15
False,64.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,35.9999996158742,-0.999999999801586,0,35.2729893822267,-0.999623086922593,-2.1316282072803E-14
False,65.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,34.9999996160726,-0.999999999801586,7.105427357601E-15,34.2733662953041,-0.999623086922578,0
False,66.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,33.999999616271,-0.999999999801583,0,33.2737432083815,-0.999623086922584,-1.4210854715202E-14
False,67.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,32.9999996164694,-0.999999999801592,7.105427357601E-15,32.2741201214588,-0.999623086922588,4.2632564145606E-14
False,68.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,31.9999996166678,-0.999999999801589,0,31.2744970345363,-0.999623086922577,-1.06581410364015E-14
False,69.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,30.9999996168662,-0.999999999801587,7.105427357601E-15,30.2748739476137,-0.999623086922573,1.52766688188422E-13
False,70.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,29.9999996170647,-0.999999999801588,0,29.2752508606911,-0.999623086922384,4.79616346638068E-13
False,71.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,28.9999996172631,-0.999999999801588,0,28.2756277737688,-0.999623086921546,2.37676545111754E-12
False,72.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,27.9999996174615,-0.999999999801587,3.5527136788005E-15,27.2760046868472,-0.999623086918073,1.14752651825256E-11
False,73.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,26.9999996176599,-0.999999999801587,-3.5527136788005E-15,26.2763815999299,-0.999623086903285,5.25446353094594E-11
False,74.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,25.9999996178583,-0.999999999801588,0,25.27675851303,-0.999623086825339,2.13020712180878E-10
False,75.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,24.9999996180567,-0.999999999801586,3.5527136788005E-15,24.2771354262227,-0.999623086480968,9.2480334501488E-10
False,76.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,23.9999996182551,-0.999999999801586,0,23.2775123398775,-0.999623085405433,3.96383370571129E-09
False,77.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,22.9999996184535,-0.999999999801589,0,22.2778892551215,-0.999623079452023,1.44965461856827E-08
False,78.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,21.9999996186519,-0.999999999801587,3.5527136788005E-15,21.2782661780219,-0.999623056850844,5.56202657264748E-08
False,79.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,20.9999996188504,-0.999999999801585,3.5527136788005E-15,20.2786431330193,-0.999622990599415,2.05508101203122E-07
False,80.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,19.9999996190488,-0.999999999801587,0,19.2790201961811,-0.999622684338878,6.85047812254425E-07
False,81.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,18.9999996192472,-0.999999999801588,0,18.2793976935461,-0.999621683797284,2.27706168942632E-06
False,82.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,17.9999996194456,-0.999999999801589,0,17.2797766422732,-0.999618411860657,7.07040501879419E-06
False,83.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,16.999999619644,-0.999999999801588,-3.5527136788005E-15,16.2801605036026,-0.999607956674276,2.09861662696653E-05
False,84.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,15.9999996198424,-0.999999999801589,-3.5527136788005E-15,15.2805596636257,-0.999580229383883,5.86501539974194E-05
False,85.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,14.9999996200408,-0.999999999801589,0,14.2810029862014,-0.999499614382881,0.000153743633857673
False,86.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,13.9999996202393,-0.99999999980159,-1.77635683940025E-15,13.2815703133942,-0.999293772562297,0.000380668597719236
False,87.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,12.9999996204377,-0.999999999801588,0,12.2824512477845,-0.998784243393296,0.000879805940856571
False,88.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,11.9999996206361,-0.999999999801587,1.77635683940025E-15,11.2840914100887,-0.997587033332426,0.00190547866131219
False,89.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,10.9999996208345,-0.999999999801585,0,10.2874164708289,-0.995099945696788,0.0038507447066678
False,90.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,9.9999996210329,-0.999999999801588,3.5527136788005E-15,9.29423788451996,-0.990142443239978,0.00726379510632746
False,91.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,8.99999962123131,-0.999999999801588,1.77635683940025E-15,8.30780340631726,-0.981082191820309,0.012783448986081
False,92.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,7.99999962142972,-0.999999999801589,0,7.3333688323287,-0.965594831972704,0.020992869230847
False,93.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,6.99999962162813,-0.999999999801588,8.88178419700125E-16,6.37884095519614,-0.940719138581276,0.0321938363626373
False,94.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,5.99999962173972,-0.99999999910481,-3.41825684424535E-05,5.45494487302228,-0.903683942089004,0.0461672318530129
False,95.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,5.00043438231554,-0.983659416100793,0.0114378671705628,4.57495203328972,-0.852641742127138,0.061993019595846
False,96.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,4.05711760645647,-0.892672195003211,0.0472632061761136,3.75363436579365,-0.786683210597335,0.0780880154721442
False,97.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,3.21803398663169,-0.785677218445409,0.0746885288680348,3.0056436296054,-0.706926938289921,0.0924345337351711
False,98.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,2.48842514231644,-0.673522036907731,0.0938690472149881,2.34337990809228,-0.616173706346879,0.103013640839678
False,99.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,1.87185060673104,-0.560305182238119,0.10461413717826,1.77528657439898,-0.519607773853066,0.108282889202649
False,100.0,100.0,1.0,0.0,19.0,False,False,0.1,0.005,0.15,252,1.36701979508779,-0.450956459292308,0.106899141917776,1.30437402152568,-0.422840170319265,0.107554707963631
False,50.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,49.9999996130961,-0.999999999801589,0,49.2293276193545,-0.999603253327944,2.8421709430404E-14
False,51.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,48.9999996132945,-0.999999999801586,1.4210854715202E-14,48.2297243660265,-0.999603253327938,2.1316282072803E-14
False,52.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,47.9999996134929,-0.999999999801588,0,47.2301211126986,-0.999603253327946,3.5527136788005E-14
False,53.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,46.9999996136913,-0.999999999801589,0,46.2305178593706,-0.999603253327954,6.3948846218409E-14
False,54.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,45.9999996138897,-0.999999999801582,0,45.2309146060427,-0.999603253327948,0
False,55.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,44.9999996140881,-0.999999999801589,7.105427357601E-15,44.2313113527148,-0.999603253327946,-1.4210854715202E-14
False,56.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,43.9999996142865,-0.999999999801585,0,43.2317080993868,-0.999603253327946,-7.105427357601E-15
False,57.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,42.9999996144849,-0.999999999801592,7.105427357601E-15,42.2321048460589,-0.999603253327952,1.4210854715202E-14
False,58.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,41.9999996146834,-0.999999999801588,-7.105427357601E-15,41.2325015927309,-0.999603253327939,2.8421709430404E-14
False,59.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,40.9999996148818,-0.99999999980159,0,40.232898339403,-0.999603253327944,2.1316282072803E-14
False,60.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,39.9999996150802,-0.999999999801589,1.4210854715202E-14,39.2332950860751,-0.999603253327944,1.4210854715202E-14
False,61.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,38.9999996152786,-0.999999999801587,0,38.2336918327471,-0.999603253327949,-2.8421709430404E-14
False,62.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,37.999999615477,-0.999999999801594,0,37.2340885794192,-0.999603253327946,1.4210854715202E-14
False,63.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,36.9999996156754,-0.999999999801585,0,36.2344853260913,-0.999603253327931,-3.5527136788005E-14
False,64.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,35.9999996158738,-0.999999999801586,0,35.2348820727633,-0.999603253327943,0
False,65.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,34.9999996160723,-0.999999999801588,-7.105427357601E-15,34.2352788194353,-0.999603253327943,0
False,66.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,33.9999996162707,-0.999999999801589,0,33.2356755661074,-0.99960325332794,7.105427357601E-15
False,67.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,32.9999996164691,-0.999999999801593,-7.105427357601E-15,32.2360723127795,-0.999603253327936,0
False,68.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,31.9999996166675,-0.999999999801589,0,31.2364690594515,-0.999603253327911,5.32907051820075E-14
False,69.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,30.9999996168659,-0.999999999801592,-3.5527136788005E-15,30.2368658061236,-0.999603253327822,3.12638803734444E-13
False,70.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,29.9999996170643,-0.99999999980159,0,29.2372625527957,-0.999603253327395,1.3962164757686E-12
False,71.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,28.9999996172627,-0.999999999801583,0,28.2376592994683,-0.999603253325171,6.52988774163532E-12
False,72.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,27.9999996174611,-0.999999999801591,0,27.2380560461436,-0.99960325331791,3.18642889851617E-11
False,73.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,26.9999996176596,-0.999999999801586,0,26.2384527928276,-0.999603253272795,1.21271881425855E-10
False,74.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,25.999999617858,-0.999999999801589,0,25.2388495395614,-0.999603253082224,5.22916820955288E-10
False,75.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,24.9999996180564,-0.999999999801583,0,24.2392462865257,-0.999603252412305,2.16456186308278E-09
False,76.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,23.9999996182548,-0.999999999801584,-3.5527136788005E-15,23.2396430343684,-0.999603249420641,8.13765055340809E-09
False,77.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,22.9999996184532,-0.999999999801588,0,22.2400397861746,-0.999603237565431,3.09271541709677E-08
False,78.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,21.9999996186516,-0.999999999801589,0,21.2404365536739,-0.999603197396075,1.11269351066312E-07
False,79.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,20.99999961885,-0.999999999801589,0,20.2408333778314,-0.999603042375564,3.7641892447482E-07
False,80.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,19.9999996190484,-0.999999999801586,-3.5527136788005E-15,19.2412304202128,-0.999602500776319,1.24875698048754E-06
False,81.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,18.9999996192469,-0.99999999980159,-3.5527136788005E-15,18.241628234503,-0.999600995390905,3.94143512494338E-06
False,82.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,17.9999996194453,-0.999999999801586,3.5527136788005E-15,17.2420284458315,-0.999595455770572,1.15812223633327E-05
False,83.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,16.9999996196437,-0.999999999801591,-3.5527136788005E-15,16.2424366377539,-0.999579816902654,3.29375257912545E-05
False,84.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,15.9999996198421,-0.999999999801589,0,15.2428677733928,-0.999535221179401,8.76961939368925E-05
False,85.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,14.9999996200405,-0.999999999801589,0,14.2433641971507,-0.999425536826257,0.000221000097425872
False,86.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,13.9999996202389,-0.999999999801587,-1.77635683940025E-15,13.2440315641933,-0.999127934329242,0.000524031333995367
False,87.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,12.9999996204373,-0.999999999801589,-3.5527136788005E-15,12.2451190897249,-0.998468436940725,0.00116521968310934
False,88.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,11.9999996206357,-0.999999999801588,1.77635683940025E-15,11.2471760835726,-0.996966880690534,0.002430483371759
False,89.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,10.9999996208341,-0.999999999801588,1.77635683940025E-15,10.2513018922729,-0.99395228053805,0.0047429496800202
False,90.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,9.99999962103256,-0.999999999801588,0,9.25958197696307,-0.988341095910152,0.0086629527143085
False,91.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,8.99999962123097,-0.999999999801588,0,8.27553679307679,-0.978137782209513,0.014802752806057
False,92.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,7.99999962142938,-0.999999999801588,-8.88178419700125E-16,7.30480582869858,-0.960969128143464,0.0236780571059469
False,93.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,6.9999996216278,-0.999999999801586,-5.50670620214078E-14,6.35550024312054,-0.934725904628066,0.0354870968814351
False,94.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,5.99999962182616,-0.999999999797601,-3.34129168777508E-09,5.43840398055076,-0.89648426961039,0.0498899428608768
False,95.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,5.00072792132481,-0.979571767800479,0.0151873071608009,4.56651948770747,-0.844156992224603,0.065898057890216
False,96.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,4.06561201932553,-0.88488026716546,0.050745178259417,3.75400175973079,-0.777966855702862,0.0819068920958146
False,97.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,3.23400900471681,-0.778627946539724,0.0779195209771717,3.01465437752546,-0.698637818452103,0.0959684208855895
False,98.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,2.51083021321325,-0.668002629224652,0.0968513081859164,2.35992860432856,-0.609495066823573,0.106185853818564
False,99.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,1.89876135496634,-0.556899219946372,0.107353914115871,1.79746984995108,-0.515126512112931,0.111144933439822
False,100.0,100.0,1.0,0.0,20.0,False,False,0.1,0.005,0.15,252,1.39613484458491,-0.449941594242913,0.109558438436227,1.3297967610035,-0.420858790844483,0.110242514242991
False,50.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,49.9999996130957,-0.99999999980159,0,49.1909582422428,-0.999583420126821,0
False,51.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,48.9999996132941,-0.99999999980159,0,48.191374822116,-0.999583420126808,-1.4210854715202E-14
False,52.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,47.9999996134925,-0.999999999801589,7.105427357601E-15,47.1917914019892,-0.999583420126811,1.4210854715202E-14
False,53.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,46.999999613691,-0.999999999801588,0,46.1922079818624,-0.999583420126822,3.5527136788005E-14
False,54.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,45.9999996138894,-0.999999999801588,-7.105427357601E-15,45.1926245617356,-0.999583420126814,0
False,55.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,44.9999996140878,-0.99999999980159,0,44.1930411416088,-0.999583420126823,-4.2632564145606E-14
False,56.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,43.9999996142862,-0.999999999801589,0,43.1934577214819,-0.999583420126804,3.5527136788005E-14
False,57.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,42.9999996144846,-0.999999999801583,0,42.1938743013551,-0.999583420126818,4.9737991503207E-14
False,58.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,41.999999614683,-0.999999999801588,7.105427357601E-15,41.1942908812283,-0.999583420126814,0
False,59.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,40.9999996148814,-0.999999999801585,7.105427357601E-15,40.1947074611015,-0.99958342012681,1.4210854715202E-14
False,60.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,39.9999996150798,-0.999999999801589,0,39.1951240409747,-0.999583420126811,-6.3948846218409E-14
False,61.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,38.9999996152783,-0.999999999801585,0,38.1955406208479,-0.999583420126816,7.105427357601E-15
False,62.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,37.9999996154767,-0.999999999801589,0,37.195957200721,-0.999583420126809,7.105427357601E-15
False,63.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,36.9999996156751,-0.999999999801591,-7.105427357601E-15,36.1963737805942,-0.999583420126828,2.1316282072803E-14
False,64.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,35.9999996158735,-0.999999999801585,0,35.1967903604674,-0.999583420126819,7.105427357601E-15
False,65.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,34.9999996160719,-0.999999999801585,0,34.1972069403406,-0.99958342012682,2.1316282072803E-14
False,66.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,33.9999996162703,-0.999999999801587,7.105427357601E-15,33.1976235202138,-0.999583420126809,1.4210854715202E-14
False,67.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,32.9999996164687,-0.999999999801584,-7.105427357601E-15,32.1980401000869,-0.999583420126811,5.6843418860808E-14
False,68.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,31.9999996166671,-0.999999999801586,-3.5527136788005E-15,31.1984566799602,-0.999583420126755,1.63424829224823E-13
False,69.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,30.9999996168656,-0.999999999801588,-3.5527136788005E-15,30.1988732598334,-0.999583420126484,7.7804429565731E-13
False,70.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,29.999999617064,-0.99999999980159,0,29.1992898397069,-0.999583420125195,3.73034936274053E-12
False,71.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,28.9999996172624,-0.999999999801585,-1.06581410364015E-14,28.1997064195817,-0.999583420120588,1.75717218553473E-11
False,72.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,27.9999996174608,-0.999999999801585,0,27.2001229994619,-0.999583420098097,7.10329572939372E-11
False,73.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,26.9999996176592,-0.999999999801591,3.5527136788005E-15,26.2005395793666,-0.999583420003416,2.86327406229248E-10
False,74.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,25.9999996178576,-0.999999999801589,3.5527136788005E-15,25.2009561593867,-0.999583419593845,1.17152865186654E-09
False,75.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,24.999999618056,-0.999999999801588,7.105427357601E-15,24.2013727399463,-0.99958341837225,4.72882888402637E-09
False,76.0,100.0,1.0,0.0,21.0,False,False,0.1,0.005,0.15,252,23.9999996182544,-0.999999999801587,-3.5527136788005E-15,23.2017893222603,-0.999583411943233,1.6441735084527E-08
